%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
49, 1525.84, -198.61, 61.21, 3484.70, 0.000, 0.000, 0.000, 14:10:25.799, 1554495025799
50, 729.96, -644.84, 861.55, 3332.33, 0.000, 0.000, 0.000, 14:10:25.799, 1554495025799
51, 834.74, -753.28, 660.29, 3601.76, 0.000, 0.000, 0.000, 14:10:25.800, 1554495025800
52, 1538.27, -281.77, 416.03, 4513.53, 0.000, 0.000, 0.000, 14:10:25.800, 1554495025800
53, 975.82, -418.76, 1052.60, 3670.46, 0.000, 0.000, 0.000, 14:10:25.809, 1554495025809
54, 689.92, -799.13, 75.99, 3427.06, 0.000, 0.000, 0.000, 14:10:25.809, 1554495025809
55, 1337.24, -462.61, -780.96, 4372.38, 0.000, 0.000, 0.000, 14:10:25.810, 1554495025810
56, 1303.07, -236.51, -230.92, 4072.80, 0.000, 0.000, 0.000, 14:10:25.810, 1554495025810
57, 623.58, -771.12, -503.00, 3291.50, 0.000, 0.000, 0.000, 14:10:25.824, 1554495025824
58, 1054.46, -638.78, -659.92, 4017.70, 0.000, 0.000, 0.000, 14:10:25.824, 1554495025824
59, 1522.42, -186.36, 68.28, 4427.67, 0.000, 0.000, 0.000, 14:10:25.825, 1554495025825
60, 728.21, -615.46, 881.04, 4269.54, 0.000, 0.000, 0.000, 14:10:25.825, 1554495025825
61, 851.98, -727.68, 673.86, 4611.42, 0.000, 0.000, 0.000, 14:10:25.838, 1554495025838
62, 1521.05, -269.44, 424.47, 5557.98, 0.000, 0.000, 0.000, 14:10:25.838, 1554495025838
63, 973.56, -403.44, 1030.71, 4634.58, 0.000, 0.000, 0.000, 14:10:25.871, 1554495025871
64, 681.88, -778.36, 71.65, 4414.22, 0.000, 0.000, 0.000, 14:10:25.871, 1554495025871
65, 1337.51, -442.18, -769.70, 5341.03, 0.000, 0.000, 0.000, 14:10:25.872, 1554495025872
66, 1286.40, -221.22, -232.32, 5057.07, 0.000, 0.000, 0.000, 14:10:25.872, 1554495025872
67, 612.36, -736.50, -520.96, 4292.43, 0.000, 0.000, 0.000, 14:10:25.872, 1554495025872
68, 1069.84, -613.53, -664.03, 4991.02, 0.000, 0.000, 0.000, 14:10:25.872, 1554495025872
69, 1510.11, -152.63, 82.04, 5469.56, 0.000, 0.000, 0.000, 14:10:25.873, 1554495025873
70, 714.44, -605.59, 875.05, 5291.64, 0.000, 0.000, 0.000, 14:10:25.873, 1554495025873
71, 841.68, -715.19, 668.84, 5602.20, 0.000, 0.000, 0.000, 14:10:25.884, 1554495025884
72, 1488.99, -265.48, 418.93, 6505.47, 0.000, 0.000, 0.000, 14:10:25.884, 1554495025884
73, 956.94, -393.47, 1025.39, 5620.12, 0.000, 0.000, 0.000, 14:10:25.899, 1554495025899
74, 672.86, -762.88, 83.40, 5409.09, 0.000, 0.000, 0.000, 14:10:25.899, 1554495025899
75, 1309.80, -430.47, -798.28, 6320.19, 0.000, 0.000, 0.000, 14:10:25.914, 1554495025914
76, 1266.54, -197.93, -271.16, 5989.72, 0.000, 0.000, 0.000, 14:10:25.914, 1554495025914
77, 609.75, -732.03, -521.93, 5243.92, 0.000, 0.000, 0.000, 14:10:25.916, 1554495025916
78, 1054.07, -597.84, -676.33, 5934.93, 0.000, 0.000, 0.000, 14:10:25.916, 1554495025916
79, 1497.50, -146.95, 82.46, 6434.44, 0.000, 0.000, 0.000, 14:10:25.929, 1554495025929
80, 684.67, -600.84, 894.27, 6280.47, 0.000, 0.000, 0.000, 14:10:25.929, 1554495025929
81, 797.80, -710.57, 663.53, 6603.17, 0.000, 0.000, 0.000, 14:10:25.944, 1554495025944
82, 1481.52, -248.19, 395.99, 7481.99, 0.000, 0.000, 0.000, 14:10:25.944, 1554495025944
83, 936.18, -383.72, 1019.48, 6568.25, 0.000, 0.000, 0.000, 14:10:25.946, 1554495025946
84, 654.49, -748.64, 72.62, 6369.12, 0.000, 0.000, 0.000, 14:10:25.946, 1554495025946
85, 1311.37, -419.19, -784.92, 7324.51, 0.000, 0.000, 0.000, 14:10:25.959, 1554495025959
86, 1249.72, -200.05, -216.93, 7026.32, 0.000, 0.000, 0.000, 14:10:25.959, 1554495025959
87, 579.68, -729.87, -511.69, 6213.10, 0.000, 0.000, 0.000, 14:10:25.976, 1554495025976
88, 1037.55, -595.78, -660.86, 6914.87, 0.000, 0.000, 0.000, 14:10:25.976, 1554495025976
89, 1488.73, -134.63, 67.50, 7372.77, 0.000, 0.000, 0.000, 14:10:25.978, 1554495025978
90, 669.29, -590.29, 873.55, 7257.57, 0.000, 0.000, 0.000, 14:10:25.978, 1554495025978
91, 807.48, -683.20, 707.63, 7629.87, 0.000, 0.000, 0.000, 14:10:25.988, 1554495025988
92, 1469.43, -236.36, 409.41, 8471.96, 0.000, 0.000, 0.000, 14:10:25.988, 1554495025988
93, 928.82, -370.50, 1047.44, 7544.43, 0.000, 0.000, 0.000, 14:10:26.020, 1554495026020
94, 626.16, -727.50, 71.99, 7340.25, 0.000, 0.000, 0.000, 14:10:26.020, 1554495026020
95, 1283.66, -400.50, -778.35, 8250.73, 0.000, 0.000, 0.000, 14:10:26.021, 1554495026021
96, 1234.28, -183.21, -194.37, 8029.50, 0.000, 0.000, 0.000, 14:10:26.021, 1554495026021
97, 565.72, -730.08, -521.30, 7195.24, 0.000, 0.000, 0.000, 14:10:26.022, 1554495026022
98, 1015.68, -587.53, -665.25, 7918.78, 0.000, 0.000, 0.000, 14:10:26.022, 1554495026022
99, 1466.15, -118.00, 72.81, 8333.79, 0.000, 0.000, 0.000, 14:10:26.023, 1554495026023
100, 649.02, -589.38, 880.34, 8238.68, 0.000, 0.000, 0.000, 14:10:26.023, 1554495026023
101, 762.48, -700.24, 678.56, 8544.25, 0.000, 0.000, 0.000, 14:10:26.033, 1554495026033
102, 1425.01, -245.68, 399.82, 9418.11, 0.000, 0.000, 0.000, 14:10:26.033, 1554495026033
103, 894.22, -370.72, 1021.41, 8478.15, 0.000, 0.000, 0.000, 14:10:26.048, 1554495026048
104, 611.81, -744.07, 45.25, 8288.71, 0.000, 0.000, 0.000, 14:10:26.048, 1554495026048
105, 1268.98, -390.32, -780.03, 9244.15, 0.000, 0.000, 0.000, 14:10:26.064, 1554495026064
106, 1212.37, -175.16, -234.06, 8937.73, 0.000, 0.000, 0.000, 14:10:26.064, 1554495026064
107, 539.82, -716.65, -531.85, 8126.13, 0.000, 0.000, 0.000, 14:10:26.066, 1554495026066
108, 982.45, -564.20, -671.28, 8868.11, 0.000, 0.000, 0.000, 14:10:26.066, 1554495026066
109, 1426.32, -109.29, 100.35, 9319.00, 0.000, 0.000, 0.000, 14:10:26.078, 1554495026078
110, 634.52, -565.26, 879.63, 9179.30, 0.000, 0.000, 0.000, 14:10:26.078, 1554495026078
111, 748.66, -675.96, 655.77, 9463.59, 0.000, 0.000, 0.000, 14:10:26.109, 1554495026109
112, 1422.34, -209.88, 408.92, 10415.53, 0.000, 0.000, 0.000, 14:10:26.109, 1554495026109
113, 875.06, -335.87, 1021.42, 9486.78, 0.000, 0.000, 0.000, 14:10:26.111, 1554495026111
114, 593.98, -716.71, 49.18, 9264.43, 0.000, 0.000, 0.000, 14:10:26.111, 1554495026111
115, 1220.06, -383.48, -772.31, 10234.99, 0.000, 0.000, 0.000, 14:10:26.124, 1554495026124
116, 1188.39, -150.42, -251.29, 9906.74, 0.000, 0.000, 0.000, 14:10:26.124, 1554495026124
117, 521.16, -684.75, -523.41, 9117.83, 0.000, 0.000, 0.000, 14:10:26.126, 1554495026126
118, 967.22, -548.03, -672.58, 9835.94, 0.000, 0.000, 0.000, 14:10:26.126, 1554495026126
119, 1406.40, -101.61, 70.57, 10321.43, 0.000, 0.000, 0.000, 14:10:26.127, 1554495026127
120, 609.63, -554.26, 861.04, 10118.46, 0.000, 0.000, 0.000, 14:10:26.127, 1554495026127
121, 739.97, -650.04, 685.49, 10490.70, 0.000, 0.000, 0.000, 14:10:26.138, 1554495026138
122, 1388.83, -206.90, 411.21, 11370.21, 0.000, 0.000, 0.000, 14:10:26.138, 1554495026138
123, 864.30, -323.14, 1040.22, 10454.62, 0.000, 0.000, 0.000, 14:10:26.154, 1554495026154
124, 575.15, -701.36, 1037.67, 10264.41, 0.000, 0.000, 0.000, 14:10:26.154, 1554495026154
125, 1230.96, -368.87, 201.89, 11194.12, 0.000, 0.000, 0.000, 14:10:26.155, 1554495026155
126, 1159.61, -148.17, 754.75, 10883.99, 0.000, 0.000, 0.000, 14:10:26.155, 1554495026155
127, 509.40, -670.93, 455.43, 10129.62, 0.000, 0.000, 0.000, 14:10:26.168, 1554495026168
128, 970.03, -531.14, 325.27, 10847.83, 0.000, 0.000, 0.000, 14:10:26.168, 1554495026168
129, 1394.63, -87.66, 1058.80, 11272.91, 0.000, 0.000, 0.000, 14:10:26.184, 1554495026184
130, 593.28, -537.11, 1845.98, 11134.36, 0.000, 0.000, 0.000, 14:10:26.184, 1554495026184
131, 728.35, -638.30, 1653.16, 11438.18, 0.000, 0.000, 0.000, 14:10:26.185, 1554495026185
132, 1386.11, -187.17, 1403.04, 12314.39, 0.000, 0.000, 0.000, 14:10:26.185, 1554495026185
133, 840.99, -321.12, 2004.52, 11454.79, 0.000, 0.000, 0.000, 14:10:26.198, 1554495026198
134, 555.55, -702.05, 1037.28, 11242.02, 0.000, 0.000, 0.000, 14:10:26.198, 1554495026198
135, 1196.83, -355.18, 191.98, 12179.43, 0.000, 0.000, 0.000, 14:10:26.214, 1554495026214
136, 1148.15, -141.24, 750.76, 11849.62, 0.000, 0.000, 0.000, 14:10:26.214, 1554495026214
137, 495.27, -659.16, 456.40, 11077.26, 0.000, 0.000, 0.000, 14:10:26.215, 1554495026215
138, 947.84, -525.30, 312.84, 11843.47, 0.000, 0.000, 0.000, 14:10:26.215, 1554495026215
139, 1373.86, -76.44, 1074.28, 12275.22, 0.000, 0.000, 0.000, 14:10:26.228, 1554495026228
140, 571.64, -522.33, 1852.03, 12101.85, 0.000, 0.000, 0.000, 14:10:26.228, 1554495026228
141, 689.88, -640.03, 1655.93, 12451.87, 0.000, 0.000, 0.000, 14:10:26.244, 1554495026244
142, 1378.00, -169.97, 1376.23, 13357.89, 0.000, 0.000, 0.000, 14:10:26.244, 1554495026244
143, 827.49, -304.00, 2018.49, 12390.18, 0.000, 0.000, 0.000, 14:10:26.245, 1554495026245
144, 519.57, -672.39, 1997.62, 12167.40, 0.000, 0.000, 0.000, 14:10:26.245, 1554495026245
145, 1195.70, -342.34, 1166.07, 12186.76, 0.000, 0.000, 0.000, 14:10:26.259, 1554495026259
146, 1167.70, -109.12, 1736.93, 11884.48, 0.000, 0.000, 0.000, 14:10:26.259, 1554495026259
147, 473.86, -641.79, 1462.98, 11094.40, 0.000, 0.000, 0.000, 14:10:26.274, 1554495026274
148, 929.01, -501.18, 1296.82, 11830.14, 0.000, 0.000, 0.000, 14:10:26.274, 1554495026274
149, 1383.44, -34.86, 2055.61, 12309.60, 0.000, 0.000, 0.000, 14:10:26.275, 1554495026275
150, 564.08, -510.24, 2858.62, 12120.07, 0.000, 0.000, 0.000, 14:10:26.275, 1554495026275
151, 670.58, -626.08, 2626.18, 12468.47, 0.000, 0.000, 0.000, 14:10:26.289, 1554495026289
152, 1355.71, -180.73, 2352.56, 13344.64, 0.000, 0.000, 0.000, 14:10:26.289, 1554495026289
153, 823.90, -314.85, 2974.67, 12399.72, 0.000, 0.000, 0.000, 14:10:26.319, 1554495026319
154, 528.15, -679.85, 2025.75, 12196.71, 0.000, 0.000, 0.000, 14:10:26.319, 1554495026319
155, 1177.38, -353.01, 1131.43, 13152.47, 0.000, 0.000, 0.000, 14:10:26.335, 1554495026335
156, 1128.98, -116.60, 1698.74, 12860.14, 0.000, 0.000, 0.000, 14:10:26.335, 1554495026335
157, 443.80, -672.30, 1438.75, 12032.20, 0.000, 0.000, 0.000, 14:10:26.349, 1554495026349
158, 888.81, -530.53, 1250.78, 12800.72, 0.000, 0.000, 0.000, 14:10:26.349, 1554495026349
159, 1365.48, -50.43, 2014.77, 13276.22, 0.000, 0.000, 0.000, 14:10:26.366, 1554495026366
160, 551.91, -518.30, 2859.74, 13093.76, 0.000, 0.000, 0.000, 14:10:26.366, 1554495026366
161, 665.46, -635.24, 2609.21, 13422.30, 0.000, 0.000, 0.000, 14:10:26.367, 1554495026367
162, 1366.96, -163.01, 2326.46, 14333.03, 0.000, 0.000, 0.000, 14:10:26.367, 1554495026367
163, 816.61, -284.72, 3030.11, 13429.69, 0.000, 0.000, 0.000, 14:10:26.367, 1554495026367
164, 505.41, -679.95, 3000.57, 13185.79, 0.000, 0.000, 0.000, 14:10:26.367, 1554495026367
165, 1165.12, -336.43, 2084.70, 14150.61, 0.000, 0.000, 0.000, 14:10:26.369, 1554495026369
